Date,VUG,VTV,^FVX,ret_growth,ret_value,spread,rate_5y,rate_5y_change,spread_vol
2023-02-28,228.18556213378906,130.01026916503906,4.168000221252441,-1.4240751747794267,-3.2367554266088616,1.812680251829435,4.168000221252441,0.5300002098083496,5.381177385655226
2023-03-31,245.89761352539062,129.4098663330078,3.6110000610351562,7.762126238826927,-0.46181185216152,8.223938090988447,3.6110000610351562,-0.5570001602172852,6.514381795152928
2023-04-30,248.45079040527344,131.70553588867188,3.5360000133514404,1.0383089299966564,1.7739524973750198,-0.7356435673783634,3.5360000133514404,-0.07500004768371582,5.2618768206804205
2023-05-31,261.2957458496094,126.28026580810547,3.743000030517578,5.170019955816296,-4.119242250494526,9.289262206310823,3.743000030517578,0.2070000171661377,5.774441840472414
2023-06-30,279.3537292480469,134.02603149414062,4.132999897003174,6.9109366245981185,6.133789501049636,0.7771471235484828,4.132999897003174,0.3899998664855957,4.3566136706610346
2023-07-31,288.732666015625,138.65704345703125,4.178999900817871,3.357369451563774,3.455307831817045,-0.09793838025327073,4.178999900817871,0.046000003814697266,4.392694489000795
2023-08-31,285.59320068359375,135.35589599609375,4.24399995803833,-1.0873259944412905,-2.380800411311601,1.2934744168703105,4.24399995803833,0.06500005722045898,4.430713212173935
2023-09-30,269.2025146484375,130.91500854492188,4.605999946594238,-5.739172359819356,-3.2808969409799715,-2.458275418839384,4.605999946594238,0.3619999885559082,4.10639661658887
2023-10-31,264.457275390625,127.46014404296875,4.815999984741211,-1.7627024264648905,-2.6390133112718206,0.8763108848069301,4.815999984741211,0.21000003814697266,3.994272198159421
2023-11-30,295.162841796875,135.97390747070312,4.297999858856201,11.610785281250191,6.679549510680172,4.931235770570019,4.297999858856201,-0.5180001258850098,2.395588344086553
2023-12-31,307.9173889160156,142.89495849609375,3.8399999141693115,4.321189971438888,5.089984655241175,-0.7687946838022874,3.8399999141693115,-0.45799994468688965,2.491002198851958
2024-01-31,314.5634765625,144.13754272460938,3.881999969482422,2.1583995856424565,0.8695787742221794,1.288820811420277,3.881999969482422,0.04200005531311035,2.4743054257595145
2024-02-29,336.7895812988281,148.9453125,4.26200008392334,7.065697829643636,3.3355430407027153,3.7301547889409203,4.26200008392334,0.38000011444091797,2.744777050619405
2024-03-31,341.3808288574219,156.64425659179688,4.21999979019165,1.3632391895520124,5.168973741148708,-3.8057345515966956,4.21999979019165,-0.04200029373168945,3.1375217007649185
2024-04-30,327.11859130859375,150.51734924316406,4.7230000495910645,-4.177808577172549,-3.9113514162214535,-0.26645716095109506,4.7230000495910645,0.5030002593994141,3.1839335288253934
2024-05-31,347.8077392578125,155.0283660888672,4.5279998779296875,6.324662828381178,2.997007898681159,3.327654929700019,4.5279998779296875,-0.19500017166137695,2.819425633973826
2024-06-30,371.396484375,155.26568603515625,4.328999996185303,6.7821219756419415,0.15308162775387046,6.629040347888071,4.328999996185303,-0.19899988174438477,3.6147719801561116
2024-07-31,364.7333679199219,162.62193298339844,4.0,-1.7940709552733303,4.73784461724307,-6.5319155725164,4.0,-0.32899999618530273,4.991355930287603
2024-08-31,372.9257507324219,167.30674743652344,3.7149999141693115,2.2461292366040553,2.880801111620812,-0.6346718750167568,3.7149999141693115,-0.2850000858306885,4.740608633555796
2024-09-30,381.69921875,169.8672637939453,3.5769999027252197,2.352604506486111,1.530432213078159,0.8221722934079523,3.5769999027252197,-0.1380000114440918,4.40380299702645
2024-10-31,380.695068359375,167.52218627929688,4.15500020980835,-0.26307373484112384,-1.3805352851819053,1.1174615503407814,4.15500020980835,0.5780003070831299,4.388222212093555
2024-11-30,406.75274658203125,176.97059631347656,4.054999828338623,6.844763798741371,5.640094750451197,1.2046690482901745,4.054999828338623,-0.10000038146972656,4.225074938702599
2024-12-31,408.577392578125,165.69276428222656,4.380000114440918,0.44858848807447504,-6.372715166350595,6.82130365442507,4.380000114440918,0.3250002861022949,4.2818004805075915
